Team Number,Country,State,City,Postal Code,State Code,fips
1,USA,Michigan,Pontiac,48340,MI,m26125
4,USA,California,Van Nuys,91406,CA,c06037
8,USA,California,Palo Alto,94301,CA,c06085
11,USA,New Jersey,Flanders,07836,NJ,n34027
16,USA,Arkansas,Mountain Home,72653,AR,"a05005,a05089"
20,USA,New York,Clifton Park,12065,NY,"n36001,n36091"
21,USA,Florida,Titusville,32796,FL,f12009
23,USA,Massachusetts,Plymouth,02360,MA,"m25001,m25023"
25,USA,New Jersey,North Brunswick,08902,NJ,n34023
27,USA,Michigan,Clarkston,48346,MI,m26125
28,USA,New York,Sag Harbor,11963,NY,n36103
31,USA,Oklahoma,Jenks,74037,OK,o40143
33,USA,Michigan,Auburn Hills,48326,MI,m26125
34,USA,Alabama,Athens,35611,AL,a01083
41,USA,New Jersey,Warren,07059,NJ,n34035
45,USA,Indiana,Kokomo,46902,IN,"i18067,i18159"
48,USA,Ohio,Warren,44483,OH,o39155
51,USA,Michigan,Pontiac,48342,MI,m26125
56,USA,New Jersey,Bound Brook,08805,NJ,"n34023,n34035"
58,USA,Maine,South Portland,04106,ME,m23005
59,USA,Florida,Miami,33165,FL,f12086
60,USA,Arizona,Kingman,86401,AZ,a04015
61,USA,Massachusetts,Upton,01568,MA,m25027
63,USA,Pennsylvania,Erie,16506,PA,p42049
66,USA,Michigan,Ypsilanti,48197,MI,m26161
67,USA,Michigan,Highland,48357,MI,m26125
68,USA,Michigan,Ortonville,48462,MI,"m26049,m26087,m26125"
69,USA,Massachusetts,Quincy,02169,MA,m25021
70,USA,Michigan,Goodrich,48438,MI,"m26049,m26087"
71,USA,Indiana,Hammond,46320,IN,i18089
74,USA,Michigan,Holland,49423,MI,"m26005,m26139"
75,USA,New Jersey,Hillsborough,08844,NJ,n34035
78,USA,Rhode Island,Newport,02841,RI,r44005
79,USA,Florida,Tarpon Springs ,34688,FL,f12103
81,USA,Illinois,Freeport,61032,IL,i17177
85,USA,Michigan,Zeeland,49464,MI,"m26005,m26139"
86,USA,Florida,Jacksonville,32204,FL,f12031
87,USA,New Jersey,Mount Holly,08060,NJ,n34005
88,USA,Massachusetts,Bridgewater,02324,MA,"m25005,m25023"
93,USA,Wisconsin,Appleton,54915,WI,"w55015,w55087,w55139"
94,USA,Michigan,Southfield,48033,MI,m26125
95,USA,Vermont,White River Junction,05001,VT,v50027
97,USA,Massachusetts,Cambridge,02138,MA,m25017
100,USA,California,Woodside,94062,CA,c06081
101,USA,Illinois,Chicago,60634,IL,i17031
102,USA,New Jersey,Somerville,08876,NJ,"n34019,n34035"
103,USA,Pennsylvania,Kintnersville,18930,PA,p42017
107,USA,Michigan,Holland,49423,MI,"m26005,m26139"
108,USA,Florida,Fort Lauderdale,33311,FL,f12011
111,USA,Illinois,Arlington Heights,60005,IL,i17031
114,USA,California,Los Altos,94022,CA,c06085
115,USA,California,Cupertino,95014,CA,c06085
116,USA,Virginia,Herndon,20170,VA,v51059
117,USA,Pennsylvania,Pittsburgh,15217,PA,p42003
118,USA,Texas,League City,77573,TX,t48167
120,USA,Ohio,Cleveland,44115,OH,o39035
121,USA,Rhode Island,Middletown,02842,RI,r44005
122,USA,Virginia,Hampton,23666,VA,"v51650,v51700"
123,USA,Michigan,Hamtramck,48212,MI,m26163
125,USA,Massachusetts,Boston,02115,MA,m25025
126,USA,Massachusetts,Clinton,01510,MA,m25027
128,USA,Ohio,Grandview Heights,43212,OH,o39049
131,USA,New Hampshire,Manchester,03104,NH,"n33011,n33013,n33015"
133,USA,Maine,Standish,04084,ME,"m23005,m23031"
135,USA,Indiana,Mishawaka,46545,IN,i18141
136,USA,New Jersey,Plainfield,07060,NJ,"n34035,n34039"
138,USA,New Hampshire,Amherst,03031,NH,n33011
141,USA,Michigan,Holland,49424,MI,m26139
144,USA,Ohio,Cincinnati,45251,OH,o39061
145,USA,New York,Norwich,13815,NY,n36017
148,USA,Texas,Greenville,75402,TX,t48231
151,USA,New Hampshire,Nashua,03062,NH,n33011
155,USA,Connecticut,Berlin,06037,CT,"c09003,c09009"
156,USA,Pennsylvania,Fairview,16415,PA,p42049
157,USA,Massachusetts,Marlborough,01752,MA,m25017
159,USA,Colorado,Fort Collins,80521,CO,c08069
166,USA,New Hampshire,Merrimack,03054,NH,n33011
167,USA,Iowa,Iowa City,52246,IA,i19103
171,USA,Wisconsin,Platteville,53818,WI,"w55043,w55049,w55065"
172,USA,Maine,Falmouth/Gorham,04038,ME,"m23005,m23031"
173,USA,Connecticut,Tolland,06084,CT,c09013
175,USA,Connecticut,Enfield,06082,CT,c09003
176,USA,Connecticut,Windsor Locks,06096,CT,c09003
177,USA,Connecticut,South Windsor,06074,CT,"c09003,c09013"
178,USA,Connecticut,Farmington,06032,CT,c09003
179,USA,Florida,Riviera Beach,33404,FL,f12099
180,USA,Florida,Stuart,34997,FL,f12085
181,USA,Connecticut,Hartford,06106,CT,c09003
190,USA,Massachusetts,Worcester,01609,MA,m25027
191,USA,New York,Rochester,14605,NY,n36055
192,USA,California,Palo Alto,94306,CA,c06085
193,USA,New Jersey,Flanders,07836,NJ,n34027
195,USA,Connecticut,Southington,06489,CT,"c09003,c09009"
199,USA,California,Belmont,94002,CA,c06081
201,USA,Michigan,Rochester,48307,MI,m26125
203,USA,New Jersey,Sicklerville,08081,NJ,"n34007,n34015"
204,USA,New Jersey,Voorhees,08043,NJ,"n34005,n34007"
207,USA,California,Hawthorne,90250,CA,c06037
213,USA,New Hampshire,Keene,03431,NH,n33005
216,USA,Michigan,Grandville,49418,MI,"m26081,m26139"
217,USA,Michigan,Sterling Heights,48314,MI,m26099
219,USA,New Jersey,Washington,07882,NJ,"n34019,n34041"
222,USA,Pennsylvania,Tunkhannock,18657,PA,"p42079,p42131"
223,USA,New Jersey,Wanaque,07465,NJ,n34031
224,USA,New Jersey,Piscataway,08854,NJ,"n34023,n34039"
225,USA,Pennsylvania,York,17402,PA,p42133
226,USA,Michigan,Troy,48098,MI,m26125
228,USA,Connecticut,Meriden,06450,CT,c09009
229,USA,New York,Potsdam,13699,NY,n36089
230,USA,Connecticut,Shelton,06484,CT,c09001
231,USA,Texas,Pasadena,77502,TX,t48201
233,USA,Florida,Rockledge,32955,FL,f12009
234,USA,Indiana,Indianapolis,46217,IN,i18097
236,USA,Connecticut,Old Lyme,06371,CT,c09011
237,USA,Connecticut,Watertown,06795,CT,c09005
238,USA,New Hampshire,Manchester,03103,NH,"n33011,n33015"
240,USA,Michigan,Monroe,48162,MI,m26115
244,USA,Michigan,Grandville,49418,MI,"m26081,m26139"
245,USA,Michigan,Rochester Hills,48306,MI,"m26099,m26125"
246,USA,Massachusetts,Boston,02215,MA,"m25021,m25025"
247,USA,Michigan,Berkley,48072,MI,m26125
250,USA,New York,Colonie,12205,NY,n36001
253,USA,California,Millbrae,94030,CA,c06081
254,USA,California,San Jose,95126,CA,c06085
256,USA,California,San Jose,95125,CA,c06085
263,USA,New York,Ronkonkoma,11779,NY,n36103
269,USA,Wisconsin,Oconomowoc,53066,WI,"w55027,w55055,w55131,w55133"
271,USA,New York,Bay Shore,11706,NY,n36103
272,USA,Pennsylvania,Lansdale,19446,PA,p42091
279,USA,Ohio,Maumee,43537,OH,o39095
280,USA,Michigan,Taylor,48180,MI,m26163
281,USA,South Carolina,Greenville,29607,SC,s45045
283,USA,South Carolina,Greenville,29609,SC,s45045
287,USA,New York,Mastic Beach,11951,NY,n36103
288,USA,Michigan,Grandville,49418,MI,"m26081,m26139"
291,USA,Pennsylvania,Erie,16508,PA,p42049
292,USA,Indiana,Russiaville,46979,IN,"i18015,i18023,i18067,i18159"
293,USA,New Jersey,Pennington,08534,NJ,n34021
294,USA,California,Redondo Beach,90277,CA,c06037
299,USA,California,Cupertino,95014,CA,c06085
302,USA,Michigan,Lake Orion,48360,MI,m26125
303,USA,New Jersey,Bridgewater,08807,NJ,n34035
308,USA,Michigan,Walled Lake,48390,MI,m26125
313,USA,Michigan,Wayne,48184,MI,m26163
314,USA,Michigan,Flint,48532,MI,m26049
316,USA,New Jersey,Carneys Point,08069,NJ,n34033
319,USA,New Hampshire,Alton,03809,NH,"n33001,n33017"
321,USA,Pennsylvania,Philadelphia,19141,PA,p42101
322,USA,Michigan,Flint,48504,MI,m26049
323,USA,Arkansas,Mountain Home,72653,AR,"a05005,a05089"
324,USA,Texas,Friendswood,77546,TX,"t48039,t48167,t48201"
329,USA,New York,Medford,11763,NY,n36103
330,USA,California,Hermosa Beach,90254,CA,c06037
333,USA,New York,Brooklyn,11223,NY,n36047
334,USA,New York,Brooklyn,11217,NY,n36047
335,USA,New York,Brooklyn,11201,NY,n36047
337,USA,West Virginia,Logan,25601,WV,w54045
339,USA,Virginia,Stafford,22556,VA,"v51061,v51179"
340,USA,New York,Churchville,14428,NY,"n36037,n36055"
341,USA,Pennsylvania,Ambler,19002,PA,p42091
342,USA,South Carolina,North Charleston,29418,SC,"s45019,s45035"
343,USA,South Carolina,Seneca,29672,SC,s45073
346,USA,Virginia,Chesterfield,23832,VA,v51041
348,USA,Massachusetts,Norwell,02061,MA,m25023
352,USA,New York,Carle Place,11514,NY,n36059
353,USA,New York,Plainview,11803,NY,n36059
354,USA,New York,Brooklyn,11201,NY,n36047
358,USA,New York,Hauppauge,11788,NY,n36103
359,USA,Hawaii,Waialua,96791,HI,h15003
360,USA,Washington,Tacoma,98405,WA,w53053
364,USA,Mississippi,Gulfport,39507,MS,m28047
365,USA,Delaware,Wilmington,19808,DE,d10003
368,USA,Hawaii,Honolulu,96814,HI,h15003
378,USA,New York,Newfane,14108,NY,n36063
379,USA,Ohio,Girard,44420,OH,o39155
384,USA,Virginia,Henrico,23294,VA,v51087
386,USA,Florida,Melbourne,32901,FL,f12009
395,USA,New York,Bronx,10456,NY,n36005
399,USA,California,Lancaster,93536,CA,"c06029,c06037"
401,USA,Virginia,Christiansburg,24073,VA,"v51121,v51750"
418,USA,Texas,Austin,78724,TX,t48453
422,USA,Virginia,Richmond,23220,VA,v51760
423,USA,Pennsylvania,Cheltenham,19095,PA,"p42091,p42101"
433,USA,Pennsylvania,Flourtown,19031,PA,p42091
435,USA,North Carolina,Raleigh,27603,NC,"n37101,n37183"
442,USA,Alabama,Huntsville,35806,AL,a01089
447,USA,Indiana,Anderson,46016,IN,i18095
449,USA,Maryland,Silver Spring,20901,MD,m24031
451,USA,Ohio,Maumee,43537,OH,o39095
453,USA,Michigan,Clinton Township,48036,MI,m26099
456,USA,Mississippi,Vicksburg,39180,MS,m28149
457,USA,Texas,San Antonio,78224,TX,t48029
461,USA,Indiana,West Lafayette,47906,IN,"i18157,i18171,i18181"
467,USA,Massachusetts,Shrewsbury,01545,MA,m25027
468,USA,Michigan,Flint,48507,MI,m26049
469,USA,Michigan,Bloomfield Hills,48304,MI,m26125
484,USA,Pennsylvania,Havertown,19083,PA,"p42045,p42091"
486,USA,Pennsylvania,Wallingford,19086,PA,p42045
488,USA,Washington,Seattle,98144,WA,w53033
492,USA,Washington,Bellevue,98005,WA,w53033
494,USA,Michigan,Goodrich,48438,MI,"m26049,m26087"
496,USA,New York,Port Jefferson,11777,NY,n36103
498,USA,Arizona,Glendale,85306,AZ,a04013
501,USA,New Hampshire,Manchester,03102,NH,"n33011,n33013"
503,USA,Michigan,Novi,48375,MI,m26125
509,USA,New Hampshire,Bedford,03110,NH,n33011
514,USA,New York,Miller Place,11764,NY,n36103
522,USA,New York,Staten Island,10301,NY,n36085
525,USA,Iowa,Cedar Falls,50613,IA,"i19013,i19017,i19023,i19075"
527,USA,New York,Massapequa,11758,NY,"n36059,n36103"
533,USA,New York,Lindenhurst,11757,NY,n36103
537,USA,Wisconsin,Sussex,53089,WI,w55133
538,USA,Alabama,Arab,35016,AL,"a01009,a01043,a01095,a01103"
539,USA,Virginia,Richmond,23235,VA,"v51041,v51760"
540,USA,Virginia,Henrico,23238,VA,"v51075,v51087"
545,USA,New York,Levittown,11756,NY,n36059
547,USA,Tennessee,Fayetteville,37334,TN,"t47003,t47103,t47127"
548,USA,Michigan,Northville,48168,MI,"m26161,m26163"
554,USA,Kentucky,Ft. Thomas,41075,KY,k21037
555,USA,New Jersey,Montclair,07042,NJ,n34013
558,USA,Connecticut,New Haven,06519,CT,c09009
564,USA,New York,Middle Island,11953,NY,n36103
568,USA,Alaska,Anchorage,99502,AK,a02020
569,USA,New York,Westbury,11590,NY,n36059
571,USA,Connecticut,Windsor,06095,CT,c09003
573,USA,Michigan,Bloomfield Hills,48301,MI,m26125
578,USA,New York,Fairport,14450,NY,"n36055,n36117"
580,USA,California,Studio City,91604,CA,c06037
581,USA,California,San Jose,95116,CA,c06085
585,USA,California,Tehachapi,93561,CA,c06029
587,USA,North Carolina,Hillsborough,27278,NC,"n37063,n37135"
589,USA,California,La Crescenta,91214,CA,c06037
590,USA,Mississippi,Choctaw,39350,MS,"m28069,m28079,m28099,m28159"
597,USA,California,Los Angeles,90018,CA,c06037
599,USA,California,Granada Hills,91344,CA,c06037
601,USA,New York,Hampton Bays,11946,NY,n36103
604,USA,California,San Jose,95120,CA,c06085
606,USA,California,Los Angeles,90059,CA,c06037
611,USA,Virginia,McLean,22101,VA,"v51013,v51059"
612,USA,Virginia,Chantilly,20151,VA,"v51059,v51107"
614,USA,Virginia,Alexandria,22315,VA,v51059
617,USA,Virginia,Henrico,23075,VA,v51087
619,USA,Virginia,Charlottesville,22902,VA,"v51003,v51540"
620,USA,Virginia,Vienna,22181,VA,v51059
623,USA,Virginia,Vienna,22181,VA,v51059
624,USA,Texas,Katy,77494,TX,"t48157,t48201,t48473"
639,USA,New York,Ithaca,14850,NY,n36109
640,USA,New York,Jamaica,11432,NY,n36081
647,USA,Texas,Killeen,76549,TX,"t48027,t48053,t48099"
648,USA,Iowa,Quad Cities,52726,IA,"i19139,i19163"
649,USA,California,Saratoga,95070,CA,c06085
653,USA,Texas,San Antonio,78212,TX,t48029
662,USA,Colorado,USAF Academy,80840,CO,c08041
663,USA,Massachusetts,Whitinsville,01588,MA,m25027
668,USA,California,San Jose,95118,CA,c06085
670,USA,California,Cupertino,95014,CA,c06085
677,USA,Ohio,Columbus,43209,OH,o39049
686,USA,Maryland,Walkersville,21793,MD,m24021
687,USA,California,Carson,90747,CA,c06037
691,USA,California,Stevenson Ranch,91381,CA,c06037
694,USA,New York,New York,10282,NY,n36061
695,USA,Ohio,Beachwood,44122,OH,o39035
696,USA,California,La Crescenta,91214,CA,c06037
698,USA,Arizona,Chandler,85248,AZ,"a04013,a04021"
701,USA,California,Fairfield,94533,CA,c06095
702,USA,California,Culver City,90230,CA,c06037
703,USA,Michigan,Saginaw,48602,MI,m26145
704,USA,Texas,Grand Prairie,75052,TX,"t48113,t48439"
706,USA,Wisconsin,Hartland,53029,WI,"w55131,w55133"
708,USA,Pennsylvania,Horsham,19044,PA,"p42017,p42091"
709,USA,Pennsylvania,Bryn Mawr,19010,PA,"p42045,p42091"
714,USA,New Jersey,Newark,07104,NJ,n34013
716,USA,Connecticut,Falls Village,06031,CT,c09005
743,USA,New York,Bronx,10467,NY,n36005
744,USA,Florida,Fort Lauderdale,33308,FL,f12011
747,USA,New Jersey,Middlesex,08846,NJ,n34023
751,USA,California,Portola Valley,94028,CA,"c06081,c06085"
752,USA,New Jersey,Newark,07103,NJ,n34013
753,USA,Oregon,Bend,97701,OR,"o41013,o41017"
766,USA,California,Atherton,94027,CA,c06081
801,USA,Florida,Merritt Island,32953,FL,f12009
806,USA,New York,Brooklyn,11209,NY,n36047
810,USA,New York,Smithtown,11787,NY,n36103
811,USA,New Hampshire,Nashua,03060,NH,n33011
812,USA,California,La Jolla,92093,CA,c06073
815,USA,Michigan,Allen Park,48101,MI,m26163
816,USA,New Jersey,Mount Holly,08060,NJ,n34005
818,USA,Michigan,Warren,48093,MI,m26099
829,USA,Indiana,Indianapolis,46229,IN,"i18059,i18097"
830,USA,Michigan,Ann Arbor,48105,MI,m26161
832,USA,Georgia,Roswell,30075,GA,"g13057,g13067,g13121"
834,USA,Pennsylvania,Center Valley,18034,PA,p42077
835,USA,Michigan,Beverly Hills,48025,MI,m26125
836,USA,Maryland,Hollywood,20636,MD,m24037
839,USA,Massachusetts,Agawam,01001,MA,m25013
840,USA,California,San Mateo,94402,CA,c06081
841,USA,California,Richmond,94804,CA,c06013
842,USA,Arizona,Phoenix,85009,AZ,a04013
846,USA,California,San Jose,95129,CA,c06085
847,USA,Oregon,Philomath,97370,OR,"o41003,o41053"
848,USA,California,San Pedro,90732,CA,c06037
852,USA,California,Danville,94506,CA,c06013
857,USA,Michigan,Houghton,49931,MI,m26061
858,USA,Michigan,Wyoming,49509,MI,m26081
862,USA,Michigan,Canton,48187,MI,m26163
867,USA,California,Arcadia,91007,CA,c06037
868,USA,Indiana,Carmel,46032,IN,"i18011,i18057"
870,USA,New York,Southold,11971,NY,n36103
871,USA,New York,West Islip,11795,NY,n36103
876,USA,North Dakota,Hatton-Northwood,58267,ND,"n38035,n38091"
877,USA,North Dakota,Cando,58324,ND,"n38071,n38095"
884,USA,New York,Malverne,11565,NY,n36059
885,USA,Vermont,Randolph Center,05061,VT,"v50017,v50027"
888,USA,Maryland,Glenelg,21737,MD,m24027
894,USA,Michigan,Flint,48503,MI,m26049
900,USA,North Carolina,Durham,27705,NC,"n37063,n37135"
904,USA,Michigan,Grand Rapids,49503,MI,m26081
910,USA,Michigan,Madison Heights,48071,MI,m26125
930,USA,Wisconsin,Mukwonago,53149,WI,"w55101,w55127,w55133"
931,USA,Missouri,Saint Louis,63110,MO,m29510
932,USA,Oklahoma,Tulsa,74135,OK,o40143
935,USA,Kansas,Newton,67114,KS,"k20015,k20079,k20115"
937,USA,Kansas,Mission,66202,KS,k20091
938,USA,Kansas,Richmond,66080,KS,"k20003,k20059"
945,USA,Florida,Orlando,32807,FL,f12095
948,USA,Washington,Bellevue,98006,WA,w53033
949,USA,Washington,Bellevue,98004,WA,w53033
955,USA,Oregon,Corvallis,97330,OR,o41003
957,USA,Oregon,Albany,97321,OR,"o41003,o41043"
967,USA,Iowa,Marion,52302,IA,i19113
968,USA,California,West Covina,91791,CA,c06037
971,USA,California,Mountain View,94040,CA,c06085
972,USA,California,Los Gatos,95030,CA,c06085
973,USA,California,Atascadero,93422,CA,c06079
977,USA,Virginia,South Boston,24592,VA,"v51083,v51143"
980,USA,California,Sylmar,91342,CA,c06037
987,USA,Nevada,Las Vegas,89128,NV,n32003
988,USA,Nevada,Las Vegas,89102,NV,n32003
991,USA,Arizona,Phoenix,85012,AZ,a04013
996,USA,Arizona,Casa Grande,85122,AZ,a04021
997,USA,Oregon,Corvallis,97330,OR,o41003
999,USA,Connecticut,Cheshire,06410,CT,c09009
1002,USA,Georgia,Marietta,30068,GA,g13067
1011,USA,Arizona,Tucson,85741,AZ,a04019
1014,USA,Ohio,Dublin,43017,OH,"o39041,o39049,o39159"
1018,USA,Indiana,Indianapolis,46268,IN,"i18011,i18057,i18097"
1023,USA,Michigan,Temperance,48182,MI,m26115
1024,USA,Indiana,Indianapolis,46256,IN,"i18057,i18097"
1025,USA,Michigan,Ferndale,48220,MI,m26125
1027,USA,Massachusetts,West Springfield,01089,MA,m25013
1038,USA,Ohio,Liberty Township,45044,OH,"o39017,o39165"
1051,USA,South Carolina,Mullins,29574,SC,"s45033,s45067"
1056,USA,Hawaii,Hilo,96720,HI,h15001
1058,USA,New Hampshire,Londonderry,03053,NH,n33015
1065,USA,Florida,Kissimmee,34741,FL,f12097
1071,USA,Connecticut,Wolcott,06716,CT,c09009
1072,USA,California,San Jose,95129,CA,c06085
1073,USA,New Hampshire,Hollis,03049,NH,n33011
1076,USA,Michigan,Ann Arbor,48103,MI,m26161
1080,USA,Virginia,Henrico,23231,VA,"v51036,v51087,v51760"
1086,USA,Virginia,Glen Allen,23059,VA,"v51075,v51085,v51087"
1089,USA,New Jersey,Hightstown,08520,NJ,"n34021,n34023,n34025"
1091,USA,Wisconsin,Hartford,53027,WI,"w55027,w55131"
1094,USA,Missouri,O Fallon,63366,MO,m29183
1099,USA,Connecticut,Brookfield,06804,CT,"c09001,c09005"
1100,USA,Massachusetts,Northboro,01532,MA,"m25017,m25027"
1102,USA,Georgia,Augusta,30901,GA,g13245
1108,USA,Kansas,Paola,66071,KS,k20121
1111,USA,Maryland,Edgewater,21037,MD,m24003
1123,USA,Virginia,Fairfax,22030,VA,"v51059,v51600"
1124,USA,Connecticut,Avon,06001,CT,c09003
1126,USA,New York,Webster,14580,NY,"n36055,n36117"
1138,USA,California,West Hills,91304,CA,"c06037,c06111"
1143,USA,Pennsylvania,Clarks Summit,18411,PA,"p42069,p42079"
1153,USA,Massachusetts,Walpole,02081,MA,m25021
1155,USA,New York,Bronx,10468,NY,n36005
1157,USA,Colorado,Boulder,80302,CO,c08013
1159,USA,California,Alhambra,91803,CA,c06037
1160,USA,California,San Marino,91108,CA,c06037
1164,USA,New Mexico,Las Cruces,88005,NM,n35013
1165,USA,Arizona,Phoenix,85032,AZ,a04013
1168,USA,Pennsylvania,Malvern,19355,PA,p42029
1178,USA,Missouri,Saint Louis,63141,MO,m29189
1188,USA,Michigan,Royal Oak,48073,MI,m26125
1189,USA,Michigan,Grosse Pointe,48236,MI,"m26099,m26163"
1197,USA,California,Torrance,90505,CA,c06037
1208,USA,Illinois,O Fallon,62269,IL,"i17119,i17163"
1209,USA,Oklahoma,Tulsa,74106,OK,"o40113,o40143"
1212,USA,Arizona,Chandler,85224,AZ,a04013
1218,USA,Pennsylvania,Philadelphia,19118,PA,"p42091,p42101"
1225,USA,North Carolina,Hendersonville,28739,NC,"n37089,n37175"
1228,USA,New Jersey,Rahway,07065,NJ,"n34023,n34039"
1230,USA,New York,Bronx,10461,NY,n36005
1243,USA,Michigan,Swartz Creek,48473,MI,m26049
1245,USA,Colorado,Louisville,80027,CO,"c08013,c08014"
1247,USA,New Hampshire,North Sutton,03260,NH,n33013
1248,USA,Ohio,Berea,44017,OH,o39035
1250,USA,Michigan,Dearborn,48124,MI,m26163
1251,USA,Florida,Tamarac,33321,FL,f12011
1254,USA,Michigan,Lawrence,49064,MI,m26159
1255,USA,Texas,Baytown,77520,TX,t48201
1257,USA,New Jersey,Scotch Plains,07076,NJ,"n34035,n34039"
1258,USA,Washington,Seattle,98116,WA,w53033
1259,USA,Wisconsin,Pewaukee,53072,WI,w55133
1261,USA,Georgia,Suwanee,30024,GA,"g13117,g13121,g13135"
1262,USA,Virginia,Martinsville,24112,VA,"v51067,v51089,v51690"
1266,USA,California,San Diego,92124,CA,c06073
1277,USA,Massachusetts,Groton,01450,MA,m25017
1279,USA,New Jersey,Somerville,08876,NJ,"n34019,n34035"
1280,USA,California,Danville,94526,CA,c06013
1287,USA,South Carolina,Myrtle Beach,29579,SC,s45051
1288,USA,Missouri,Saint Charles,63304,MO,m29183
1289,USA,Massachusetts,Lawrence,01843,MA,m25009
1290,USA,Arizona,Chandler,85225,AZ,a04013
1293,USA,South Carolina,Columbia,29212,SC,"s45063,s45079"
1294,USA,Washington,Sammamish,98074,WA,w53033
1296,USA,Texas,Rockwall,75087,TX,"t48085,t48397"
1303,USA,Wyoming,Casper,82601,WY,w56025
1306,USA,Wisconsin,Middleton,53562,WI,w55025
1307,USA,New Hampshire,Dover,03820,NH,n33017
1308,USA,Ohio,Cleveland,44113,OH,o39035
1311,USA,Georgia,Kennesaw,30144,GA,g13067
1317,USA,Ohio,Westerville,43081,OH,"o39041,o39049"
1318,USA,Washington,Issaquah,98027,WA,w53033
1319,USA,South Carolina,Mauldin,29662,SC,s45045
1322,USA,Michigan,Fenton,48430,MI,"m26049,m26093,m26125"
1323,USA,California,Madera,93637,CA,"c06019,c06039"
1329,USA,Missouri,St. Louis,63141,MO,m29189
1332,USA,Colorado,Collbran,81624,CO,c08077
1339,USA,Colorado,Denver,80206,CO,c08031
1350,USA,Rhode Island,Providence,02908,RI,r44007
1351,USA,California,San Jose,95129,CA,c06085
1359,USA,Oregon,Lebanon,97355,OR,o41043
1369,USA,Florida,Tampa,33610,FL,f12057
1370,USA,Delaware,Middletown,19709,DE,d10003
1388,USA,California,Arroyo Grande,93420,CA,c06079
1389,USA,Maryland,Bethesda,20817,MD,m24031
1391,USA,Pennsylvania,West Chester,19382,PA,"p42029,p42045"
1398,USA,South Carolina,Columbia,29203,SC,s45079
1403,USA,New Jersey,Skillman,08558,NJ,"n34019,n34021,n34035"
1405,USA,New York,Penfield,14526,NY,n36055
1410,USA,Colorado,Denver,80224,CO,"c08005,c08031"
1413,USA,Virginia,Skipwith,23968,VA,v51117
1414,USA,Georgia,Atlanta,30305,GA,g13121
1418,USA,Virginia,Falls Church,22043,VA,v51059
1421,USA,Mississippi,Picayune,39466,MS,"m28045,m28109"
1422,USA,California,Fresno,93720,CA,"c06019,c06039"
1425,USA,Oregon,Wilsonville,97070,OR,"o41005,o41067"
1432,USA,Oregon,Portland,97206,OR,"o41005,o41051"
1444,USA,Missouri,Saint Louis,63123,MO,"m29189,m29510"
1446,USA,District of Columbia,Washington,20019,DC,d11001
1450,USA,New York,Rochester,14621,NY,n36055
1452,USA,California,Los Angeles,90066,CA,c06037
1458,USA,California,Danville,94526,CA,c06013
1466,USA,Tennessee,Knoxville,37923,TN,t47093
1468,USA,New York,Hicksville,11801,NY,n36059
1474,USA,Massachusetts,Tewksbury,01876,MA,"m25009,m25017"
1477,USA,Texas,Conroe,77384,TX,t48339
1481,USA,Michigan,Farmington,48336,MI,m26125
1492,USA,Arizona,Tempe,85281,AZ,a04013
1493,USA,New York,Albany,12203,NY,n36001
1495,USA,Pennsylvania,West Grove,19390,PA,p42029
1501,USA,Indiana,Huntington,46750,IN,"i18069,i18169,i18183"
1502,USA,Michigan,Chelsea,48118,MI,"m26075,m26161"
1504,USA,Michigan,Okemos,48864,MI,m26065
1506,USA,Michigan,Flint,48504,MI,m26049
1507,USA,New York,Lockport,14094,NY,n36063
1510,USA,Oregon,Beaverton,97229,OR,"o41051,o41067"
1511,USA,New York,Penfield,14526,NY,n36055
1512,USA,New Hampshire,Concord,03301,NH,n33013
1515,USA,California,Beverly Hills,90212,CA,c06037
1517,USA,New Hampshire,Concord,03301,NH,n33013
1518,USA,New York,Palmyra,14522,NY,"n36069,n36117"
1519,USA,New Hampshire,Milford,03055,NH,n33011
1522,USA,Virginia,Mechanicsville,23116,VA,v51085
1523,USA,Florida,Palm Beach Gardens,33410,FL,f12099
1528,USA,Michigan,Monroe,48161,MI,m26115
1529,USA,Indiana,Indianapolis,46227,IN,i18097
1533,USA,North Carolina,Greensboro,27409,NC,n37081
1537,USA,New York,Uniondale,11553,NY,n36059
1538,USA,California,San Diego,92106,CA,c06073
1539,USA,South Carolina,Clover,29710,SC,s45091
1540,USA,Oregon,Portland,97225,OR,"o41051,o41067"
1546,USA,New York,Baldwin,11510,NY,n36059
1551,USA,New York,Naples,14512,NY,"n36051,n36069,n36101,n36123"
1553,USA,South Carolina,Lugoff,29078,SC,"s45055,s45079"
1554,USA,New York,Oceanside,11572,NY,n36059
1555,USA,Indiana,Elkhart,46514,IN,i18039
1557,USA,Florida,Eustis,32726,FL,f12069
1559,USA,New York,Victor,14564,NY,"n36055,n36069"
1561,USA,Oklahoma,Oklahoma City,73134,OK,o40109
1566,USA,Idaho,Idaho Falls,83401,ID,"i16019,i16051"
1569,USA,Idaho,Pocatello,83204,ID,"i16005,i16077"
1571,USA,Oregon,Gresham,97030,OR,o41051
1572,USA,California,San Diego,92111,CA,c06073
1583,USA,Colorado,Watkins,80137,CO,"c08001,c08005"
1584,USA,Colorado,Nederland,80466,CO,c08013
1585,USA,New York,Shortsville,14548,NY,n36069
1590,USA,Ohio,Lorain,44052,OH,o39093
1591,USA,New York,Rochester,14612,NY,n36055
1592,USA,Florida,Cocoa,32926,FL,f12009
