Team Number,Country,State,City,Postal Code,State Code,fips
5424,USA,Michigan,Midland,48642,MI,"c26017,c26111"
5427,USA,Texas,Katy,77494,TX,"c48157,c48201,c48473"
5429,USA,Nevada,Las Vegas,89113,NV,c32003
5430,USA,California,Pittsburg,94565,CA,c06013
5431,USA,Texas,Plano,75075,TX,c48085
5434,USA,Minnesota,Faribault,55021,MN,"c27131,c27147"
5436,USA,Michigan,Rochester,48306,MI,"c26099,c26125"
5437,USA,Arkansas,Booneville,72927,AR,"c05083,c05127,c05131"
5438,USA,New Jersey,Jersey City,07302,NJ,c34017
5442,USA,Illinois,Washington,61571,IL,"c17179,c17203"
5448,USA,Michigan,Big Rapids,49307,MI,"c26107,c26123"
5450,USA,Oregon,Saint Helens,97051,OR,c41009
5454,USA,Arkansas,Rogers,72758,AR,c05007
5457,USA,New Jersey,Burlington,08016,NJ,c34005
5458,USA,California,Woodland,95695,CA,c06113
5459,USA,Massachusetts,Ipswich,01938,MA,c25009
5460,USA,Michigan,Lapeer,48446,MI,c26087
5461,USA,Idaho,Boise,83704,ID,c16001
5462,USA,Michigan,Paw Paw,49079,MI,c26159
5464,USA,Minnesota,Cambridge,55008,MN,"c27025,c27059"
5465,USA,Arizona,Chandler,85224,AZ,c04013
5467,USA,Michigan,Dearborn,48126,MI,c26163
5468,USA,Oregon,Bend,97703,OR,c41017
5470,USA,Michigan,Coopersville,49404,MI,"c26121,c26139"
5472,USA,Florida,Delray Beach,33484,FL,c12099
5473,USA,Michigan,Grand Rapids,49512,MI,c26081
5474,USA,California,San Diego,92117,CA,c06073
5477,USA,California,San Diego,92123,CA,c06073
5478,USA,Michigan,Detroit,48234,MI,c26163
5480,USA,Nevada,Reno,89509,NV,c32031
5482,USA,Georgia,Atlanta,30327,GA,c13121
5484,USA,Indiana,South Bend,46628,IN,c18141
5486,USA,Michigan,Lake Linden,49945,MI,"c26061,c26083"
5490,USA,Pennsylvania,Bethlehem,18020,PA,c42095
5491,USA,Massachusetts,Winchendon,01475,MA,c25027
5492,USA,Kentucky,Louisville,40208,KY,c21111
5493,USA,Colorado,Englewood,80113,CO,c08005
5494,USA,Massachusetts,Holbrook,02343,MA,c25021
5496,USA,California,Vacaville,95687,CA,c06095
5498,USA,Michigan,Grosse Ile,48138,MI,c26163
5499,USA,California,Berkeley,94704,CA,c06001
5500,USA,California,Long Beach,90810,CA,c06037
5501,USA,Michigan,Burr Oak,49030,MI,"c26023,c26149"
5502,USA,Michigan,Jonesville,49242,MI,c26059
5503,USA,Texas,Smithville,78957,TX,"c48021,c48149"
5504,USA,Michigan,Pinconning ,48650,MI,"c26011,c26017"
5505,USA,Michigan,Alpena,49707,MI,"c26007,c26141"
5507,USA,California,San Francisco,94121,CA,c06075
5509,USA,Michigan,Midland,48642,MI,"c26017,c26111"
5510,USA,California,Los Angeles,90034,CA,c06037
5511,USA,North Carolina,Cary,27519,NC,"c37037,c37183"
5514,USA,California,Carlsbad,92009,CA,c06073
5517,USA,Michigan,Burton,48519,MI,c26049
5518,USA,North Carolina,Apex,27539,NC,c37183
5523,USA,Michigan,Grass Lake,49240,MI,"c26075,c26161"
5524,USA,Michigan,Birch Run,48415,MI,"c26049,c26145,c26157"
5525,USA,Michigan,Lincoln,48742,MI,c26001
5527,USA,Michigan,Flint,48503,MI,c26049
5530,USA,Michigan,Ann Arbor,48105,MI,c26161
5531,USA,Michigan,Dearborn,48124,MI,c26163
5532,USA,Michigan,Detroit,48202,MI,c26163
5533,USA,Michigan,Clio,48420,MI,"c26049,c26145,c26157"
5534,USA,Michigan,Onaway,49765,MI,"c26031,c26141"
5535,USA,Michigan,New Buffalo,49117,MI,c26021
5538,USA,Michigan,Saginaw,48609,MI,c26145
5539,USA,Arizona,Tucson,85706,AZ,c04019
5541,USA,Minnesota,Shakopee,55379,MN,c27139
5542,USA,Minnesota,Buffalo,55313,MN,c27171
5544,USA,North Carolina,Vass,28394,NC,c37125
5546,USA,Virginia,Petersburg,23803,VA,"c51041,c51053,c51149,c51730"
5547,USA,Michigan,Hale,48739,MI,"c26069,c26129"
5549,USA,Virginia,Falls Church,22043,VA,c51059
5550,USA,Oklahoma,Bethany,73008,OK,c40109
5555,USA,Michigan,Warren,48091,MI,c26099
5556,USA,Massachusetts,Amesbury,01913,MA,c25009
5557,USA,Florida,Miami,33156,FL,c12086
5559,USA,Michigan,Camden,49232,MI,c26059
5560,USA,Michigan,Central Lake,49622,MI,c26009
5561,USA,Michigan,Flushing,48433,MI,"c26049,c26155"
5562,USA,Michigan,Maple City,49664,MI,"c26019,c26089"
5563,USA,Massachusetts,Lynn,01902,MA,c25009
5567,USA,Michigan,Milan,48160,MI,"c26091,c26115,c26161"
5568,USA,Arkansas,Bentonville,72712,AR,c05007
5572,USA,Texas,San Antonio,78213,TX,c48029
5576,USA,Iowa,Spirit Lake,51360,IA,c19059
5577,USA,Michigan,Detroit,48209,MI,c26163
5578,USA,Oklahoma,Oklahoma City,73111,OK,"c40027,c40109"
5583,USA,Missouri,Saint Louis,63108,MO,c29510
5585,USA,New York,Edmeston,13335,NY,c36077
5586,USA,Wisconsin,Kiel,53042,WI,"c55015,c55071,c55117"
5587,USA,Virginia,Alexandria,22302,VA,"c51059,c51510"
5588,USA,Washington,Seattle,98112,WA,c53033
5590,USA,New York,Buffalo,14223,NY,c36029
5599,USA,New York,Bayside,11364,NY,c36081
5603,USA,Michigan,Auburn,48611,MI,c26017
5607,USA,North Carolina,Raleigh,27614,NC,c37183
5608,USA,Georgia,Marietta,30066,GA,"c13057,c13067"
5610,USA,Michigan,Saugatuck,49453,MI,c26005
5612,USA,Michigan,Burton,48509,MI,c26049
5613,USA,New Mexico,Alamogordo,88310,NM,c35035
5616,USA,Florida,Fort Walton Beach,32547,FL,c12091
5619,USA,Michigan,Detroit,48235,MI,c26163
5621,USA,Oklahoma,Edmond,73003,OK,c40109
5622,USA,Michigan,Stanton,48888,MI,c26117
5623,USA,Michigan,Galesburg,49053,MI,c26077
5624,USA,New Jersey,South Plainfield,07080,NJ,"c34023,c34039"
5626,USA,Minnesota,Norwood Young America,55368,MN,"c27019,c27085"
5627,USA,California,San Diego,92154,CA,c06073
5632,USA,Georgia,Appling,30802,GA,"c13073,c13189"
5633,USA,Maine,Bath,04530,ME,c23023
5634,USA,California,Lakewood,90713,CA,c06037
5637,USA,Minnesota,Minneapolis,55411,MN,c27053
5638,USA,Minnesota,Madison,56256,MN,"c27073,c27173"
5641,USA,Michigan,Byron,48418,MI,"c26049,c26093,c26155"
5651,USA,Georgia,Atlanta,30316,GA,"c13089,c13121"
5653,USA,Minnesota,Babbitt,55706,MN,c27137
5657,USA,Wyoming,Lusk,82225,WY,"c56015,c56027"
5658,USA,Minnesota,Stephen,56757,MN,c27089
5659,USA,New York,Bridgehampton,11932,NY,c36103
5660,USA,Michigan,Burton,48519,MI,c26049
5661,USA,Michigan,Whittemore,48770,MI,"c26011,c26069,c26129"
5662,USA,Michigan,Dryden,48428,MI,"c26087,c26125"
5666,USA,New Jersey,Trenton,08611,NJ,c34021
5667,USA,Ohio,New Albany,43054,OH,"c39041,c39049,c39089"
5669,USA,California,Rosemead,91770,CA,c06037
5674,USA,Michigan,Eaton Rapids,48827,MI,"c26045,c26065,c26075"
5675,USA,Michigan,Mattawan,49071,MI,"c26077,c26159"
5676,USA,Michigan,Hillsdale,49242,MI,c26059
5678,USA,California,Valley Glen,91606,CA,c06037
5679,USA,North Carolina,Winston Salem,27101,NC,c37067
5681,USA,Texas,San Antonio,78252,TX,c48029
5682,USA,Texas,Mesquite,75150,TX,c48113
5683,USA,Washington,Auburn,98002,WA,c53033
5684,USA,New Jersey,Trenton,08610,NJ,"c34005,c34021"
5685,USA,Michigan,Litchfield,49252,MI,"c26023,c26025,c26059,c26075"
5686,USA,Connecticut,Simsbury,06070,CT,c09003
5687,USA,Maine,Portland,04101,ME,c23005
5688,USA,Michigan,Pittsford,49271,MI,c26059
5690,USA,Minnesota,Esko,55733,MN,"c27017,c27137"
5695,USA,Michigan,Redford,48239,MI,c26163
5697,USA,Michigan,Bridgeport,48722,MI,c26145
5700,USA,California,San Francisco,94131,CA,c06075
5702,USA,Michigan,Wilson,49896,MI,c26109
5704,USA,Michigan,Lansing,48906,MI,"c26037,c26045,c26065"
5706,USA,Michigan,Newberry,49868,MI,"c26033,c26095"
5708,USA,Michigan,Ann Arbor,48103,MI,c26161
5709,USA,Michigan,Rudyard,49780,MI,"c26033,c26097"
5710,USA,Michigan,Charlotte,48813,MI,"c26025,c26045"
5712,USA,Michigan,Hemlock,48626,MI,"c26111,c26145"
5714,USA,Michigan,Brimley,49715,MI,c26033
5720,USA,Minnesota,Hinckley,55037,MN,"c27065,c27115"
5722,USA,Florida,Santa Rosa Beach,32459,FL,c12131
5724,USA,Virginia,Salem,24153,VA,"c51161,c51770,c51775"
5726,USA,Texas,San Antonio,78214,TX,c48029
5727,USA,North Carolina,Spindale,28160,NC,c37161
5728,USA,California,Santa Rosa,95409,CA,c06097
5729,USA,Arkansas,De Witt,72042,AR,c05001
5730,USA,Missouri,Monett,65708,MO,"c29009,c29109"
5732,USA,New Jersey,Bloomfield,07003,NJ,c34013
5734,USA,Georgia,Augusta,30906,GA,c13245
5735,USA,Massachusetts,Wayland,01778,MA,c25017
5736,USA,New York,Kings Park,11754,NY,c36103
5740,USA,Pennsylvania,Cranberry Township,16066,PA,c42019
5744,USA,Tennessee,Knoxville,37914,TN,c47093
5746,USA,Connecticut,Deep River,06417,CT,c09007
5752,USA,Massachusetts,Beverly,01915,MA,c25009
5753,USA,Florida,St. Augustine,32084,FL,"c12031,c12109"
5754,USA,Texas,San Antonio,78235,TX,c48029
5756,USA,Michigan,Detroit,48216,MI,c26163
5762,USA,North Carolina,Louisburg,27549,NC,c37069
5763,USA,Colorado,Broomfield,80023,CO,"c08001,c08014"
5774,USA,Michigan,Flint,48505,MI,c26049
5777,USA,South Carolina,Sumter,29150,SC,c45085
5783,USA,New Mexico,Eunice,88231,NM,c35025
5785,USA,Louisiana,Baton Rouge,70808,LA,c22033
5801,USA,Missouri,Independence,64058,MO,c29095
5802,USA,California,Los Angeles,90033,CA,c06037
5803,USA,Washington,Seattle,98188,WA,c53033
5804,USA,Virginia,Henrico,23229,VA,c51087
5805,USA,California,Rancho Santa Margarita,92688,CA,c06059
5806,USA,New York,Bronx,10471,NY,c36005
5809,USA,Missouri,Kansas City,64114,MO,"c29047,c29095"
5810,USA,California,Santa Fe Springs,90670,CA,c06037
5811,USA,Ohio,Dayton,45409,OH,c39113
5813,USA,New Hampshire,Concord,03301,NH,c33013
5816,USA,Florida,Orlando,32809,FL,c12095
5817,USA,California,Sanger,93657,CA,c06019
5818,USA,California,Santa Barbara,93101,CA,c06083
5822,USA,Illinois,Chicago,60608,IL,c17031
5826,USA,Wisconsin,Chippewa Falls,54729,WI,"c55017,c55035"
5827,USA,Washington,Kirkland,98033,WA,c53033
5828,USA,Georgia,Albany,31707,GA,"c13095,c13177"
5829,USA,Texas,Houston,77055,TX,c48201
5830,USA,Maryland,Gambrills,21054,MD,c24003
5835,USA,California,Newport Coast,92657,CA,c06059
5836,USA,Missouri,Saint Louis,63135,MO,c29189
5837,USA,Iowa,Waterloo,50703,IA,c19013
5840,USA,Georgia,Dawson,39842,GA,"c13037,c13095,c13177,c13273"
5841,USA,Maryland,Frederick,21701,MD,c24021
5842,USA,Florida,New Port Richey,34654,FL,c12101
5843,USA,Michigan,East China,48054,MI,c26147
5846,USA,Massachusetts,North Dartmouth,02747,MA,c25005
5847,USA,Illinois,Bradley,60915,IL,c17091
5848,USA,Georgia,Edison,39846,GA,"c13037,c13061,c13243"
5851,USA,California,Downey,90241,CA,c06037
5852,USA,California,Merced,95340,CA,c06047
5853,USA,Michigan,Ypsilanti,48197,MI,c26161
5854,USA,North Carolina,Asheville,28804,NC,c37021
5856,USA,Connecticut,Waterbury,06705,CT,c09009
5857,USA,California,Walnut,91789,CA,c06037
5858,USA,Alabama,Huntsville,35806,AL,c01089
5860,USA,Michigan,Algonac,48001,MI,c26147
5863,USA,Louisiana,Brusly,70719,LA,c22121
5866,USA,Texas,Wolfforth,79382,TX,c48303
5869,USA,California,Quartz Hill,93536,CA,"c06029,c06037"
5871,USA,Idaho,Boise,83725-1155,ID,c16001
5872,USA,Florida,Davie,33325,FL,c12011
5875,USA,Nevada,Fernley,89408,NV,"c32001,c32019"
5878,USA,Michigan,Mackinac Island,49757,MI,c26097
5881,USA,New York,Albany,12203,NY,c36001
5888,USA,Texas,Lubbock,79410,TX,c48303
5889,USA,Oklahoma,Tulsa,74114,OK,c40143
5891,USA,New York,New York,10035,NY,c36061
5892,USA,Texas,Houston,77004,TX,c48201
5894,USA,Texas,Edinburg,78541,TX,c48215
5895,USA,New Jersey,Hightstown,08520,NJ,"c34021,c34023,c34025"
5900,USA,Georgia,Dalton,30721,GA,"c13129,c13213,c13313"
5901,USA,Michigan,Detroit,48210,MI,c26163
5902,USA,New Hampshire,Portsmouth,03801,NH,c33015
5903,USA,Wisconsin,Westby,54667,WI,"c55063,c55123"
5906,USA,Nebraska,Bennington,68007,NE,"c31055,c31177"
5907,USA,Michigan,Novi,48374,MI,c26125
5908,USA,Texas,Stafford,77477,TX,"c48157,c48201"
5913,USA,Minnesota,Pequot Lakes,56472,MN,"c27021,c27035"
5914,USA,Minnesota,Caledonia,55921,MN,c27055
5915,USA,Michigan,Detroit,48216,MI,c26163
5918,USA,Missouri,Kansas City,64111,MO,c29095
5919,USA,North Carolina,Smithfield,27577,NC,c37101
5920,USA,Washington,Palouse,99161,WA,c53075
5923,USA,Texas,Angleton,77515,TX,c48039
5924,USA,California,San Francisco,94116,CA,c06075
5926,USA,Michigan,Port Huron,48060,MI,c26147
5927,USA,Michigan,Zeeland,49464,MI,"c26005,c26139"
5929,USA,Minnesota,Lake Park,56554,MN,"c27005,c27027"
5930,USA,Oklahoma,Newcastle,73065,OK,"c40051,c40087,c40109"
5933,USA,Utah,Salt Lake City,84102,UT,c49035
5934,USA,Illinois,DeKalb,60115,IL,c17037
5935,USA,Iowa,Grinnell,50112,IA,"c19099,c19157"
5937,USA,Washington,Mercer Island,98040,WA,c53033
5940,USA,California,Redwood City,94065,CA,c06081
5943,USA,New York,Carmel,10512,NY,"c36027,c36079"
5944,USA,Indiana,Mooresville,46158,IN,"c18063,c18109"
5945,USA,Maryland,Fulton,20759,MD,c24027
5949,USA,Florida,Delray Beach,33445,FL,c12099
5950,USA,Virginia,Dry Fork,24549,VA,c51143
5954,USA,Virginia,Victoria,23974,VA,c51111
5957,USA,Virginia,Newport News,23605,VA,"c51650,c51700"
5960,USA,Texas,Mission,78572,TX,c48215
5962,USA,Massachusetts,Lowell,01853,MA,c25017
5963,USA,Michigan,Grand Rapids,49504,MI,c26081
5964,USA,New York,Voorheesville,12186,NY,c36001
5965,USA,Louisiana,Marrero,70072,LA,c22051
5966,USA,California,Huntington Beach,92648,CA,c06059
5968,USA,Kansas,Manhattan,66502,KS,"c20061,c20149,c20161,c20197"
5970,USA,Oregon,Beaverton,97005,OR,c41067
5971,USA,Louisiana,Metairie,70001,LA,c22051
5973,USA,Ohio,Gates Mills,44040,OH,"c39035,c39055"
5974,USA,Utah,Salt Lake City,84123,UT,c49035
5975,USA,Oregon,Portland,97201,OR,c41051
5976,USA,Wisconsin,Waukesha,53186,WI,c55133
5977,USA,Oregon,Portland,97217,OR,c41051
5980,USA,Michigan,Grand Rapids,49506,MI,c26081
5982,USA,Michigan,Merrill,48637,MI,"c26057,c26111,c26145"
5986,USA,Texas,San Antonio,78215,TX,c48029
5989,USA,Michigan,Ewen,49925,MI,c26131
5991,USA,Minnesota,Westbrook,56183,MN,"c27033,c27101"
5992,USA,New Jersey,West Orange,07052,NJ,c34013
5997,USA,Louisiana,St. Gabriel,70776,LA,c22047
5998,USA,Minnesota,International Falls,56649,MN,c27071
5999,USA,Minnesota,Milaca,56353,MN,"c27059,c27065,c27095,c27097"
6000,USA,California,Los Angeles,90036,CA,c06037
6002,USA,Michigan,Kalamazoo,49006,MI,c26077
6004,USA,North Carolina,Smithfield,27577,NC,c37101
6005,USA,Michigan,Custer,49405,MI,c26105
6013,USA,Michigan,Detroit,48235,MI,c26163
6016,USA,New Jersey,Hackettstown,07840,NJ,"c34027,c34041"
6019,USA,Michigan,Metamora,48455,MI,"c26087,c26125"
6020,USA,Michigan,Bay City,48706,MI,c26017
6021,USA,Virginia,Sussex,23884,VA,c51183
6022,USA,Minnesota,Blooming Prairie,55917,MN,"c27039,c27047,c27099,c27147"
6023,USA,Georgia,Atlanta,30312,GA,c13121
6026,USA,Oklahoma,Broken Arrow,74012,OK,c40143
6027,USA,Ohio,Newark,43055,OH,c39089
6029,USA,Michigan,Lincoln Park,48146,MI,c26163
6032,USA,Ohio,Dayton,45449,OH,c39113
6033,USA,Michigan,Mount Pleasant,48858,MI,"c26073,c26111"
6036,USA,California,Palo Alto,94301,CA,c06085
6039,USA,California,Pebble Beach,93953,CA,c06053
6043,USA,Michigan,Allegan,49010,MI,"c26005,c26159"
6044,USA,Minnesota,Moose Lake,55767,MN,"c27017,c27115"
6045,USA,Minnesota,Sartell,56377,MN,"c27009,c27145"
6047,USA,Minnesota,Proctor,55810,MN,"c27017,c27137"
6053,USA,Michigan,Colon,49040,MI,"c26023,c26149"
6055,USA,Arkansas,Batesville,72501,AR,"c05063,c05065"
6057,USA,Michigan,Dearborn,48124,MI,c26163
6059,USA,California,Livermore,94551,CA,"c06001,c06013"
6060,USA,California,Rosamond,93560,CA,"c06029,c06037"
6065,USA,Michigan,Grand Rapids,49544,MI,"c26081,c26139"
6066,USA,Michigan,McBain,49657,MI,"c26113,c26133,c26165"
6067,USA,Michigan,Saint Charles,48655,MI,c26145
6068,USA,Mississippi,Indianola,38751,MS,"c28133,c28151"
6071,USA,Michigan,Bay City,48708,MI,"c26017,c26145"
6072,USA,California,Newport Beach,92660,CA,c06059
6073,USA,Michigan,Saginaw,48604,MI,"c26017,c26145"
6074,USA,Michigan,Roscommon,48653,MI,"c26039,c26143"
6075,USA,Michigan,Leland,49654,MI,c26089
6076,USA,Washington,Northport,99157,WA,c53065
6077,USA,Michigan,Posen,49776,MI,"c26007,c26141"
6078,USA,Michigan,Holt,48842,MI,"c26045,c26065"
6079,USA,Michigan,Powers,49874,MI,c26109
6081,USA,Michigan,Manchester,48158,MI,"c26075,c26161"
6084,USA,Ohio,Cincinnati,45224,OH,c39061
6085,USA,Michigan,Brown City,48416,MI,"c26087,c26147,c26151"
6086,USA,Michigan,Mt. Morris,48458,MI,c26049
6087,USA,Michigan,Ellsworth,49729,MI,"c26009,c26029"
6088,USA,Michigan,Stephenson,49887,MI,c26109
6089,USA,Michigan,Dearborn Heights,48125,MI,c26163
6090,USA,Michigan,Wayland,49348,MI,"c26005,c26015,c26081"
6091,USA,Michigan,Deckerville,48427,MI,c26151
6092,USA,Michigan,Quincy,49082,MI,"c26023,c26059"
6093,USA,Michigan,Sandusky,48471,MI,c26151
6094,USA,Michigan,Montague,49437,MI,"c26121,c26127"
6096,USA,Michigan,Detroit,48207,MI,c26163
6097,USA,Michigan,Brethren,49619,MI,c26101
6098,USA,Michigan,Beaver Island,49782,MI,c26029
6099,USA,Michigan,Detroit,48205,MI,c26163
6100,USA,Michigan,Morley,49336,MI,"c26107,c26117,c26123"
6101,USA,Michigan,Ann Arbor,48105,MI,c26161
6102,USA,Michigan,Blanchard,49310,MI,"c26073,c26107,c26117"
6103,USA,Louisiana,Plaquemine,70764,LA,"c22047,c22121"
6107,USA,Alabama,Huntsville,35810,AL,c01089
6111,USA,Texas,Houston,77020,TX,c48201
6112,USA,Michigan,Munising,49862,MI,c26003
6113,USA,Michigan,Menominee,49858,MI,c26109
6114,USA,Michigan,Hamilton,49419,MI,c26005
6116,USA,Michigan,Garden City,48135,MI,c26163
6117,USA,Michigan,Pontiac,48342,MI,c26125
6120,USA,Michigan,New Haven,48048,MI,c26099
6121,USA,Michigan,Grayling,49738,MI,"c26039,c26079,c26137"
6122,USA,Michigan,Bear Lake,49614,MI,c26101
6127,USA,Arizona,Bisbee,85603,AZ,c04003
6128,USA,Michigan,Hart,49420,MI,"c26105,c26127"
6129,USA,Washington,Spokane,99208,WA,c53063
6131,USA,Arkansas,North Little Rock,72118,AR,c05119
6132,USA,Minnesota,Crosby,56441,MN,c27035
6133,USA,Texas,North Richland Hills,76180,TX,c48439
6137,USA,Michigan,Constantine,49042,MI,"c26027,c26149"
6138,USA,Michigan,Centreville,49032,MI,c26149
6139,USA,Georgia,Dublin,31040,GA,c13175
6144,USA,Texas,El Paso,79903,TX,c48141
6145,USA,Florida,Crawfordville,32327,FL,"c12073,c12129"
6146,USA,Minnesota,Dawson,56232,MN,c27073
6147,USA,Minnesota,Mound,55364,MN,c27053
6150,USA,Michigan,Adrian,49221,MI,c26091
6152,USA,Michigan,DEARBORN HEIGHTS,48127,MI,c26163
6153,USA,Maine,Farmington,04938,ME,"c23007,c23025"
6155,USA,Texas,San Antonio,78201,TX,c48029
6157,USA,Kentucky,Benton,42025,KY,"c21035,c21083,c21157"
6160,USA,Minnesota,Barnum,55707,MN,c27017
6161,USA,Maine,Gray,04039,ME,c23005
6164,USA,Iowa,Dike,50624,IA,c19075
6166,USA,Wisconsin,Holmen,54636,WI,c55063
6167,USA,South Carolina,Hemingway,29554,SC,"c45041,c45043,c45089"
6171,USA,Texas,Plano,75075,TX,c48085
6172,USA,Maine,Fairfield,04937,ME,"c23011,c23025"
6174,USA,California,Winters,95694,CA,"c06095,c06113"
6175,USA,Minnesota,Eden Valley-Watkins,55329,MN,"c27093,c27145"
6177,USA,Georgia,Atlanta,30314,GA,c13121
6180,USA,Texas,Mission,78573,TX,c48215
6181,USA,Ohio,Archbold,43502,OH,"c39051,c39069,c39171"
6184,USA,Florida,Tallahassee,32308,FL,c12073
6186,USA,Arkansas,Hope,71801,AR,c05057
6189,USA,Virginia,Amelia Court House,23002,VA,"c51007,c51135"
6190,USA,Michigan,Canton,48187,MI,c26163
6193,USA,Michigan,Bay City,48708,MI,"c26017,c26145"
6194,USA,Virginia,Cumberland,23040,VA,"c51029,c51049"
6195,USA,New York,Brooklyn,11235,NY,c36047
6201,USA,Massachusetts,Somerville,02143,MA,"c25017,c25025"
6213,USA,Maryland,Bowie,20715,MD,c24033
6214,USA,North Carolina,Burgaw,28425,NC,c37141
6215,USA,North Carolina,Apex,27539,NC,c37183
6217,USA,Minnesota,Cannon Falls,55009,MN,"c27037,c27049"
6219,USA,Tennessee,Blountville,37617,TN,c47163
6220,USA,California,Los Alamitos,90720,CA,c06059
6222,USA,South Carolina,Hemingway,29554,SC,"c45041,c45043,c45089"
6223,USA,Wisconsin,Menomonee Falls,53051,WI,c55133
6224,USA,Maine,Auburn,04210,ME,c23001
6226,USA,New Jersey,Burlington,08016,NJ,c34005
6237,USA,Illinois,Neponset,61345,IL,c17011
6238,USA,California,San Jose,95113,CA,c06085
6239,USA,Maryland,Bowie,20715,MD,c24033
6240,USA,North Carolina,Warrenton,27589,NC,"c37069,c37185"
6241,USA,California,San Jose,95131,CA,c06085
6300,USA,New York,Lake Placid,12946,NY,c36031
6301,USA,Massachusetts,Taunton,02780,MA,c25005
6302,USA,Tennessee,Greeneville,37745,TN,"c47059,c47073"
6305,USA,California,Fresno,93730,CA,c06019
6312,USA,Virginia,Christchurch,23031,VA,c51119
6315,USA,Texas,Laredo,78041,TX,c48479
6317,USA,Iowa,Davenport,52804,IA,c19163
6318,USA,Wisconsin,Freedom,54130,WI,"c55009,c55015,c55087"
6321,USA,Texas,Leander,78641,TX,"c48453,c48491"
6322,USA,Florida,Orange Park,32073,FL,"c12019,c12031"
6324,USA,New Hampshire,Salem,03079,NH,c33015
6325,USA,Georgia,Alpharetta,30005,GA,"c13117,c13121"
6326,USA,Maryland,Baltimore,21202,MD,c24510
6327,USA,Pennsylvania,Prospect Park,19076,PA,c42045
6328,USA,Massachusetts,Littleton,01460,MA,"c25017,c25027"
6329,USA,Maine,Bucksport,04416,ME,c23009
6332,USA,North Carolina,Durham,27705,NC,"c37063,c37135"
6333,USA,Connecticut,Putnam,06260,CT,c09015
6334,USA,Virginia,Midlothian,23113,VA,"c51041,c51145,c51760"
6337,USA,Maine,Pittsfield,04967,ME,c23025
6340,USA,Georgia,Atlanta,30319,GA,"c13089,c13121"
6341,USA,Georgia,Acworth,30102,GA,"c13015,c13057,c13067"
6343,USA,Washington,Ridgefield,98642,WA,c53011
6344,USA,Michigan,Yale,48097,MI,"c26147,c26151"
6345,USA,Michigan,Watersmeet,49969,MI,c26053
6346,USA,Connecticut,Norwalk,06851,CT,c09001
6350,USA,Washington,Enumclaw,98022,WA,"c53033,c53053"
6352,USA,Arizona,Surprise,85382,AZ,c04013
6355,USA,Ohio,Cleveland,44130,OH,c39035
6357,USA,Texas,Dripping Springs,78620,TX,"c48031,c48209,c48453"
6358,USA,Idaho,Buhl,83316,ID,"c16047,c16083"
6359,USA,Nebraska,Aurora,68818,NE,"c31035,c31081"
6366,USA,South Carolina,Simpsonville,29681,SC,"c45045,c45059"
6367,USA,Massachusetts,Dorchester Center,02124,MA,c25025
6369,USA,Texas,McKinney,75070,TX,c48085
6372,USA,Arizona,Gilbert,85233,AZ,c04013
6377,USA,Texas,Austin,78759,TX,"c48453,c48491"
6379,USA,Iowa,Pleasant Hill,50327,IA,c19153
6381,USA,Wisconsin,Sheboygan,53083,WI,c55117
6391,USA,Missouri,Saint Louis,63122,MO,c29189
6398,USA,California,Santa Paula,93060,CA,c06111
6400,USA,Montana,Manhattan,59741,MT,"c30031,c30057"
6401,USA,New York,New City,10956,NY,c36087
6410,USA,California,Salinas,93906,CA,c06053
6411,USA,Utah,Sandy,84070,UT,c49035
6412,USA,Iowa,Cedar Rapids,52401,IA,c19113
6413,USA,Arizona,Chandler,85244,AZ,c04013
6418,USA,California,San Francisco,94122,CA,c06075
6419,USA,Iowa,West Des Moines,50265,IA,"c19153,c19181"
6420,USA,Iowa,Muscatine,52761,IA,"c19115,c19139"
6421,USA,Wisconsin,Muskego,53150,WI,"c55101,c55133"
6422,USA,New York,Rocky Point,11778,NY,c36103
6423,USA,New York,East Setauket,11733,NY,c36103
6424,USA,Missouri,Knob Noster,65336,MO,"c29101,c29159"
6425,USA,Michigan,Coldwater,49036,MI,c26023
6426,USA,North Carolina,Durham,27707,NC,"c37063,c37135"
6428,USA,Michigan,Coopersville,49404,MI,"c26121,c26139"
6442,USA,Oregon,Pendleton,97801,OR,c41059
6443,USA,Oregon,Hillsboro,97124,OR,"c41051,c41067"
6445,USA,Oregon,Salem,97301,OR,c41047
6451,USA,Indiana,Whiteland,46184,IN,c18081
6453,USA,Minnesota,Kelliher,56650,MN,c27007
6455,USA,Iowa,Waterloo,50701,IA,c19013
6463,USA,New York,Port Ewen,12466,NY,c36111
6464,USA,Oklahoma,Seminole,74868,OK,c40133
6465,USA,Oregon,Bend,97703,OR,c41017
6471,USA,Georgia,Leesburg,31763,GA,"c13095,c13177"
6473,USA,Florida,Orlando,32808,FL,c12095
6474,USA,California,Fairfield,94533,CA,c06095
6479,USA,Arizona,Tempe,85284,AZ,c04013
6484,USA,New York,Greenwich,12834,NY,c36115
6488,USA,Texas,Houston,77084,TX,c48201
6489,USA,Louisiana,Zachary,70791,LA,"c22033,c22037"
6490,USA,New York,Geneva,14456,NY,"c36069,c36099,c36123"
6492,USA,Arkansas,Pangburn,72121,AR,"c05023,c05145"
6498,USA,Indiana,Newburgh,47630,IN,c18173
6499,USA,California,Orange,92867,CA,c06059
6500,USA,North Carolina,Raleigh,27615,NC,c37183
6502,USA,North Carolina,Durham,27705,NC,"c37063,c37135"
6503,USA,Washington,Seattle,98122,WA,c53033
